node,trace,policy,cache_pct,size_mb,hp,threads,rep,miss,tp,requests,footprint_mb,n_objects
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8152,s3fifo,0.1,18,20,1,2,0.4535,2.19,12842705,17555.968,1563663
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8152,s3fifo,0.1,18,20,1,3,0.4535,2.16,12842705,17555.968,1563663
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8152,s3fifoforgive,0.1,18,20,1,1,0.4480,1.01,12842705,17555.968,1563663
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8152,s3fifoforgive,0.1,18,20,1,2,0.4480,1.01,12842705,17555.968,1563663
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8152,s3fifoforgive,0.1,18,20,1,3,0.4480,1.02,12842705,17555.968,1563663
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lru,10,13970,27,1,1,0.9967,0.08,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lru,10,13970,27,1,2,0.9967,0.08,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lru,10,13970,27,1,3,0.9967,0.08,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lruforgive,10,13970,27,1,1,0.9967,0.09,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lruforgive,10,13970,27,1,2,0.9967,0.09,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,lruforgive,10,13970,27,1,3,0.9967,0.09,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,s3fifo,10,13970,27,1,1,0.9949,0.08,3045356,139700.3264,2235273
node2.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_8169,s3fifo,10,13970,27,1,2,0.9949,0.08,3045356,139700.3264,2235273
