node,trace,policy,cache_pct,size_mb,hp,threads,rep,miss,tp,requests,footprint_mb,n_objects
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,10,1624,27,1,1,0.1989,0.73,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,10,1624,27,1,2,0.1989,0.72,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,10,1624,27,1,3,0.1989,0.76,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,10,1624,27,1,1,0.1986,0.40,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,10,1624,27,1,2,0.1986,0.41,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,10,1624,27,1,3,0.1986,0.41,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,10,1624,27,1,1,0.2113,0.81,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,10,1624,27,1,2,0.2113,0.79,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,10,1624,27,1,3,0.2113,0.79,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,10,1624,27,1,1,0.2113,0.45,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,10,1624,27,1,2,0.2113,0.46,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,10,1624,27,1,3,0.2113,0.46,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,0.1,16,20,1,1,0.5608,1.94,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,0.1,16,20,1,2,0.5608,1.98,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lru,0.1,16,20,1,3,0.5608,1.98,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,0.1,16,20,1,1,0.4786,0.58,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,0.1,16,20,1,2,0.4786,0.57,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,lruforgive,0.1,16,20,1,3,0.4786,0.58,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,0.1,16,20,1,1,0.4718,2.09,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,0.1,16,20,1,2,0.4718,2.11,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifo,0.1,16,20,1,3,0.4718,2.03,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,0.1,16,20,1,1,0.4668,1.00,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,0.1,16,20,1,2,0.4668,1.01,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10000,s3fifoforgive,0.1,16,20,1,3,0.4668,1.01,10684794,16241.8688,1494149
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,10,7882,27,1,1,0.2912,0.36,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,10,7882,27,1,2,0.2912,0.35,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,10,7882,27,1,3,0.2912,0.35,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,10,7882,27,1,1,0.2867,0.28,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,10,7882,27,1,2,0.2867,0.28,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,10,7882,27,1,3,0.2867,0.28,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,10,7882,27,1,1,0.2756,0.41,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,10,7882,27,1,2,0.2756,0.42,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,10,7882,27,1,3,0.2756,0.41,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,10,7882,27,1,1,0.2756,0.31,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,10,7882,27,1,2,0.2756,0.31,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,10,7882,27,1,3,0.2756,0.32,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,0.1,79,22,1,1,0.4395,0.84,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,0.1,79,22,1,2,0.4395,0.85,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lru,0.1,79,22,1,3,0.4395,0.79,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,0.1,79,22,1,1,0.4309,0.51,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,0.1,79,22,1,2,0.4309,0.52,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,lruforgive,0.1,79,22,1,3,0.4310,0.53,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,0.1,79,22,1,1,0.4282,1.08,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,0.1,79,22,1,2,0.4282,1.09,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifo,0.1,79,22,1,3,0.4282,1.09,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,0.1,79,22,1,1,0.4282,0.67,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,0.1,79,22,1,2,0.4282,0.68,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10001,s3fifoforgive,0.1,79,22,1,3,0.4282,0.66,16242841,78824.1408,2837682
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,10,3501,27,1,1,0.2713,0.49,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,10,3501,27,1,2,0.2713,0.49,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,10,3501,27,1,3,0.2713,0.50,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,10,3501,27,1,1,0.2697,0.26,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,10,3501,27,1,2,0.2697,0.27,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,10,3501,27,1,3,0.2697,0.27,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,10,3501,27,1,1,0.2630,0.52,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,10,3501,27,1,2,0.2630,0.52,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,10,3501,27,1,3,0.2630,0.51,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,10,3501,27,1,1,0.2628,0.30,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,10,3501,27,1,2,0.2628,0.29,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,10,3501,27,1,3,0.2628,0.30,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,0.1,35,21,1,1,0.8125,1.73,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,0.1,35,21,1,2,0.8125,1.76,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lru,0.1,35,21,1,3,0.8125,1.76,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,0.1,35,21,1,1,0.8050,0.97,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,0.1,35,21,1,2,0.8050,0.99,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,lruforgive,0.1,35,21,1,3,0.8050,1.00,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,0.1,35,21,1,1,0.8402,1.83,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,0.1,35,21,1,2,0.8402,1.82,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifo,0.1,35,21,1,3,0.8402,1.81,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,0.1,35,21,1,1,0.8373,1.27,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,0.1,35,21,1,2,0.8373,1.26,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10012,s3fifoforgive,0.1,35,21,1,3,0.8373,1.27,44013326,35011.584,2674165
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,10,2793,27,1,1,0.8210,0.59,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,10,2793,27,1,2,0.8210,0.62,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,10,2793,27,1,3,0.8210,0.59,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,10,2793,27,1,1,0.8196,0.53,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,10,2793,27,1,2,0.8196,0.54,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,10,2793,27,1,3,0.8196,0.53,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifo,10,2793,27,1,1,0.8052,0.66,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifo,10,2793,27,1,2,0.8052,0.68,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifo,10,2793,27,1,3,0.8052,0.67,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifoforgive,10,2793,27,1,1,0.8052,0.57,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifoforgive,10,2793,27,1,2,0.8052,0.60,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,s3fifoforgive,10,2793,27,1,3,0.8052,0.59,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,0.1,28,21,1,1,0.9124,1.71,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,0.1,28,21,1,2,0.9124,1.71,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lru,0.1,28,21,1,3,0.9124,1.74,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,0.1,28,21,1,1,0.9077,1.24,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,0.1,28,21,1,2,0.9077,1.24,20383757,27927.9616,1390212
node0.tardis-apia.ldos-ut-pg0.wisc.cloudlab.us,tencentBlock_10100,lruforgive,0.1,28,21,1,3,0.9077,1.24,20383757,27927.9616,1390212
