node,trace,policy,cache_pct,size_mb,hp,threads,rep,miss,tp,requests,footprint_mb,n_objects
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lru,10,2094,27,1,1,0.2315,0.46,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lru,10,2094,27,1,2,0.2315,0.45,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lru,10,2094,27,1,3,0.2315,0.45,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lruforgive,10,2094,27,1,1,0.2292,0.37,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lruforgive,10,2094,27,1,2,0.2292,0.37,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,lruforgive,10,2094,27,1,3,0.2292,0.37,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifo,10,2094,27,1,1,0.2072,0.53,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifo,10,2094,27,1,2,0.2072,0.53,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifo,10,2094,27,1,3,0.2072,0.53,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifoforgive,10,2094,27,1,1,0.2072,0.39,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifoforgive,10,2094,27,1,2,0.2072,0.40,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_0,s3fifoforgive,10,2094,27,1,3,0.2072,0.40,5585885,20937.4208,711385
node0.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,msr_prn_1,lru,10,8834,29,1,1,0.3004,0.31,11233410,88343.4496,2173575
