node,trace,policy,cache_pct,size_mb,hp,threads,rep,miss,tp,requests,footprint_mb,n_objects
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,10,553062,31,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,10,553062,31,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,10,553062,31,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,10,553062,31,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,10,553062,31,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,10,553062,31,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,10,553062,31,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,10,553062,31,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,10,553062,31,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifoforgive,10,553062,31,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifoforgive,10,553062,31,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifoforgive,10,553062,31,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,0.1,5531,28,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,0.1,5531,28,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lru,0.1,5531,28,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,0.1,5531,28,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,0.1,5531,28,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,lruforgive,0.1,5531,28,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,0.1,5531,28,1,1,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,0.1,5531,28,1,2,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifo,0.1,5531,28,1,3,NA,NA,NA,5530624.1024,37197832
node3.cachelib-test.ldos-ut-pg0.clemson.cloudlab.us,wiki_2016u,s3fifoforgive,0.1,5531,28,1,1,NA,NA,NA,5530624.1024,37197832
